评分排名,股票代码,股票名称,所属行业,得分,序号,满足条件,未满足条件（扣分项）,数据日期,收盘价,MA5,MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",最近MACD金叉日期,最近MACD金叉距今交易日数,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,量比,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线,收盘日内位置（%）,收盘位于日内高位,60日最高价,数据来源
11,000639,ST西王,C 制造业,8.0,187,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）,2026-07-28,1.51,1.4120000000000001,1.3935,True,1.68,-10.119047619047615,False,55.049856231639495,18.202272843510684,17.65226923627947,19.302280057973114,2026-07-02,18.0,2026-07-28,0.0,True,2.107633957085548,162588400.0,10.08,16.12980158730159,7.857142857142874,11.42857142857144,8.360243989953359,18.75,False,False,False,False,False,81.25,True,2.19,腾讯前复权日K回退（成交额、换手率已提供）
12,000909,*ST数源,K 房地产,7.5,351,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；涨幅-2.7-10.1%",日成交额≥1亿元（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,4.44,3.946,4.071,True,4.67,-4.925053533190568,False,58.81814732542022,17.45717956251391,13.63013774610092,25.11126319533989,,,2026-07-27,1.0,True,3.6921827675524552,46907000.0,2.46,19.06788617886179,9.90099009900991,9.405940594059425,9.064112011790732,0.0,False,False,False,False,True,100.0,True,5.36,腾讯前复权日K回退（成交额、换手率已提供）
13,002388,新亚制程,C 制造业,7.5,898,站上5日线；站上20日线；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；日成交额≥1亿元；涨幅-2.7-10.1%,"RSI区间[48.8, 59.7]（-1分）；换手率5.3-10.7%（-1分）",2026-07-28,5.28,4.422,4.492,True,5.67,-6.878306878306873,False,61.087959679540944,31.305387170561925,19.379853319847843,55.156454871990086,2026-07-27,1.0,2026-07-23,3.0,True,2.213329029589184,569087100.0,21.65,26.285778290993076,10.000000000000009,6.458333333333344,17.54229741763135,0.0,False,False,False,False,True,100.0,True,6.99,腾讯前复权日K回退（成交额、换手率已提供）
14,002819,东方中科,F 批发零售,7.5,1286,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；涨幅-2.7-10.1%",日成交额≥1亿元（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,20.39,19.424,19.924500000000002,True,22.68,-10.097001763668427,False,49.500853569418645,12.818378696127377,9.112708026853674,20.229720034674784,2026-07-24,2.0,2026-07-23,3.0,True,2.0462443795568133,93208900.0,1.92,48.54630208333334,3.502538071065997,7.106598984771585,2.3363196065145857,29.285714285714253,False,False,False,False,False,70.71428571428575,True,29.04,腾讯前复权日K回退（成交额、换手率已提供）
15,000911,*ST广糖,C 制造业,7.5,353,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；涨幅-2.7-10.1%",日成交额≥1亿元（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,4.19,4.006,4.048,True,4.38,-4.337899543378984,False,50.096006845884446,16.175668715821246,14.263350910934937,20.000304325593863,2026-07-03,17.0,2026-07-27,1.0,True,1.8214326300238646,20107300.0,1.2,16.756083333333336,3.2019704433497775,6.896551724137938,3.50790513833993,35.71428571428555,False,False,False,False,False,64.28571428571445,False,6.52,腾讯前复权日K回退（成交额、换手率已提供）
16,000753,漳州发展,F 批发零售,7.5,255,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,4.65,4.4879999999999995,4.4575000000000005,True,5.0,-6.999999999999992,False,51.76352437479939,8.381059585121013,6.420800864005393,12.301577027352252,2026-07-01,19.0,2026-07-23,3.0,True,1.7701684742738684,194386500.0,4.19,46.39295942720763,2.8761061946902755,6.415929203539824,4.318564217610765,65.51724137931048,False,False,False,False,False,24.137931034482854,False,6.92,腾讯前复权日K回退（成交额、换手率已提供）
17,002607,中公教育,P 教育,7.5,1100,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,1.89,1.802,1.8810000000000002,True,2.29,-17.46724890829695,False,49.077449930088996,12.269656079100699,9.106169173968825,18.596629889364447,2026-07-23,3.0,2026-07-23,3.0,True,1.7696382084816056,497772100.0,4.78,104.13642259414225,4.41988950276242,7.734806629834249,0.4784688995215137,28.571428571428616,False,False,False,False,False,71.42857142857139,True,2.79,腾讯前复权日K回退（成交额、换手率已提供）
18,000995,皇台酒业,C 制造业,7.5,409,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,10.1,9.559999999999999,9.697,True,10.32,-2.13178294573644,False,50.8634450447723,10.978626695469638,8.663985868241879,15.607908349925157,2026-07-02,18.0,2026-07-27,1.0,True,1.7455169168055,194766500.0,11.0,17.706045454545453,6.0924369747899165,10.714285714285712,4.155924512735902,33.33333333333333,False,False,False,False,False,66.66666666666666,False,15.5,腾讯前复权日K回退（成交额、换手率已提供）
19,002707,众信旅游,L 商务服务,7.5,1191,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,5.04,4.8759999999999994,4.836499999999999,True,5.04,0.0,False,52.803368749459615,13.243337595924032,10.452712466196129,18.82458785537984,2026-07-09,13.0,2026-07-27,1.0,True,1.6237118272525701,155304100.0,3.58,43.38103351955307,1.6129032258064502,3.83064516129033,4.207588131913593,15.789473684210625,False,False,False,False,False,84.21052631578938,True,6.4,腾讯前复权日K回退（成交额、换手率已提供）
20,002622,皓宸医疗,Q 卫生,7.5,1111,站上5日线；站上20日线；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%,"RSI区间[48.8, 59.7]（-1分）；放量（量比1.8-3.8）（-1分）",2026-07-28,2.13,2.04,2.1105,True,2.35,-9.361702127659582,False,48.5890805863235,19.846678097362684,16.953919399903242,25.632195492281568,2026-07-27,1.0,2026-07-27,1.0,True,1.4060048592186234,103484800.0,5.66,18.28353356890459,2.898550724637694,8.695652173913052,0.9239516702203198,66.66666666666666,False,False,False,True,False,33.33333333333333,False,2.9,腾讯前复权日K回退（成交额、换手率已提供）
21,002161,远 望 谷,C 制造业,7.5,682,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,5.29,4.912000000000001,5.1259999999999994,True,5.94,-10.942760942760948,False,50.887590286909735,14.119955584200284,9.73918710868417,22.88149253523251,2026-07-27,1.0,2026-07-23,3.0,True,1.3929299035864176,125257099.99999999,3.23,38.779287925696586,4.339250493096647,6.706114398422088,3.1993757315645848,14.70588235294113,True,False,False,True,False,85.29411764705887,True,7.28,腾讯前复权日K回退（成交额、换手率已提供）
22,002627,三峡旅游,N 公共环保,7.5,1116,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,6.02,5.79,5.779,True,6.25,-3.680000000000007,False,53.020812451416916,11.417122327454871,8.801184851270516,16.648997279823583,2026-07-06,16.0,2026-07-27,1.0,True,1.2878812063610783,102618200.0,2.43,42.22971193415638,2.033898305084736,5.254237288135601,4.170271673299873,41.93548387096793,False,False,False,False,False,58.06451612903207,False,7.65,腾讯前复权日K回退（成交额、换手率已提供）
23,000014,沙河股份,K 房地产,7.5,10,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,9.68,9.065999999999999,9.1385,True,10.12,-4.347826086956517,False,53.75902666048302,12.03487537456462,8.765235147885422,18.57415582792302,2026-07-02,18.0,2026-07-27,1.0,True,1.2365432228720803,109169700.0,4.66,23.42697424892704,3.3084311632870955,4.589114194236924,5.925480111615683,44.18604651162782,False,False,False,True,False,55.81395348837218,False,13.42,腾讯前复权日K回退（成交额、换手率已提供）
24,002721,金一文化,C 制造业,7.5,1202,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,2.33,2.278,2.259,True,2.36,-1.2711864406779578,False,51.5437641483689,13.677625420323222,11.908637852908663,17.21560055515234,2026-07-01,19.0,2026-07-27,1.0,True,1.197307309367404,100034400.0,1.62,61.749629629629624,2.192982456140369,3.947368421052645,3.1429836210712785,22.222222222222168,False,False,False,False,False,77.77777777777783,True,3.2,腾讯前复权日K回退（成交额、换手率已提供）
25,002315,焦点科技,I 信息技术,7.5,829,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,25.11,24.436,23.9835,False,26.04,-3.5714285714285707,False,54.011354511741864,21.485557088206264,19.83041093282615,24.79584939896649,2026-07-01,19.0,2026-07-27,1.0,True,1.0748415335436419,255194800.0,3.89,65.60277634961439,2.867677181482997,4.342482589102822,4.696979173181562,15.094339622641542,False,False,False,False,False,84.90566037735846,True,33.72,腾讯前复权日K回退（成交额、换手率已提供）
26,002251,步步高,F 批发零售,7.5,770,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,3.63,3.5119999999999996,3.4864999999999995,True,3.83,-5.221932114882511,False,51.25675807616945,13.342031388698096,11.23804827697302,17.54999761214825,2026-07-14,10.0,2026-07-27,1.0,True,0.9950511022209121,339994000.0,4.38,77.624200913242,1.680672268907557,3.921568627450984,4.115875519862338,21.428571428571587,False,False,False,False,False,78.57142857142841,True,5.2,腾讯前复权日K回退（成交额、换手率已提供）
27,000403,派林生物,C 制造业,7.5,68,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,9.95,9.666,9.4665,True,10.21,-2.546523016650358,False,51.720190933249924,20.89702189888541,19.051490904497374,24.588083887661476,2026-07-09,13.0,2026-07-27,1.0,True,0.9242438923108866,131012700.0,1.42,92.2624647887324,2.8955532574974185,4.136504653567739,5.107484286695182,5.000000000000333,False,False,False,False,False,94.99999999999966,True,13.15,腾讯前复权日K回退（成交额、换手率已提供）
28,002239,奥特佳,C 制造业,7.5,758,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,2.5,2.464,2.452,True,2.56,-2.343750000000002,False,52.34336610771782,15.717784883985948,13.319891165319738,20.513572321318364,2026-07-14,10.0,2026-07-23,3.0,True,0.9047954206966381,122657099.99999999,1.83,67.02573770491803,0.8064516129032251,2.822580645161284,1.9575856443719433,42.85714285714268,False,False,False,False,False,57.14285714285733,False,2.92,腾讯前复权日K回退（成交额、换手率已提供）
29,000035,中国天楹,N 公共环保,7.5,25,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,4.76,4.642,4.585,True,5.18,-8.108108108108107,False,50.05459178810371,10.364579937192335,7.6313217337840635,15.831096344008879,,,2026-07-23,3.0,True,0.8995556237959976,237554600.0,2.18,108.97,2.145922746781115,4.72103004291845,3.816793893129767,13.636363636363766,False,False,False,False,False,86.36363636363623,True,6.79,腾讯前复权日K回退（成交额、换手率已提供）
30,002210,飞马国际,L 商务服务,7.5,731,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,2.22,2.18,2.156,True,2.36,-5.932203389830495,False,49.576150461620905,11.08996607698649,9.37198410489156,14.52593002117635,2026-07-03,17.0,2026-07-23,3.0,True,0.8699281818888884,135481100.0,2.29,59.16205240174672,0.452488687782826,3.6199095022624266,2.9684601113172566,49.99999999999972,False,False,False,True,False,50.00000000000028,False,3.43,腾讯前复权日K回退（成交额、换手率已提供）
31,000002,万 科Ａ,K 房地产,7.5,2,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,3.15,3.1420000000000003,3.0955000000000004,True,3.26,-3.3742331288343523,False,50.97027138848067,14.054582647654257,13.588767196261822,14.986213550439128,,,2026-07-27,1.0,True,0.7436682810909382,286213800.0,0.94,304.4827659574468,0.6389776357827559,1.9169329073482444,1.7606202552091599,16.666666666667037,False,False,False,False,False,83.33333333333296,True,4.16,腾讯前复权日K回退（成交额、换手率已提供）
32,002408,齐翔腾达,C 制造业,7.5,918,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,4.94,4.876,4.867500000000001,True,5.19,-4.816955684007707,False,50.68832940795271,13.87726907309999,12.577623377047223,16.476560465205527,2026-07-01,19.0,2026-07-23,3.0,True,0.6573033465073113,118930900.0,0.88,135.14875,0.6109979633401208,2.647657841140527,1.4894709809964002,7.692307692307534,False,False,False,False,False,92.30769230769246,True,6.79,腾讯前复权日K回退（成交额、换手率已提供）
33,002358,森源电气,C 制造业,7.5,869,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-28,5.51,5.414,5.3100000000000005,True,5.77,-4.506065857885612,False,50.52866567670508,15.194672582035173,10.988186359564452,23.607645026976613,2026-07-15,9.0,2026-07-23,3.0,True,0.647710532776823,144186300.0,2.81,51.31185053380783,-1.782531194295911,2.317290552584668,3.7664783427495157,7.692307692308217,False,False,False,False,False,53.84615384615342,False,8.01,腾讯前复权日K回退（成交额、换手率已提供）
34,002448,中原内配,C 制造业,7.0,953,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）；换手率5.3-10.7%（-1分）,2026-07-28,12.16,11.331999999999999,11.342,True,12.97,-6.245181187355439,False,54.35729384072428,23.772492267852943,16.880380699611003,37.55671540433683,2026-07-24,2.0,2026-07-21,5.0,True,2.6926968675837992,781079600.0000001,10.91,71.59299725022916,1.8425460636515956,5.695142378559462,7.212131899135951,76.47058823529409,True,False,False,True,True,23.529411764705912,False,16.16,腾讯前复权日K回退（成交额、换手率已提供）
35,002775,文科股份,E 建筑业,7.0,1249,站上5日线；站上20日线；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%,"RSI区间[48.8, 59.7]（-1分）；KDJ金叉距今1-3个交易日且状态良好（-1.5分）",2026-07-28,3.88,3.6100000000000003,3.3835,True,3.89,-0.2570694087403658,False,60.32493966040253,48.18989128860502,34.22201479866191,76.12564426849123,2026-07-22,4.0,2026-07-22,4.0,True,2.561002742843804,225117000.0,9.67,23.279937952430195,-0.25706940874036244,8.483290488431878,14.674153982562427,51.51515151515148,False,False,False,True,True,15.151515151515094,False,4.33,腾讯前复权日K回退（成交额、换手率已提供）
36,001376,百通能源,D 水电煤气,7.0,511,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）；换手率5.3-10.7%（-1分）,2026-07-28,11.15,10.274000000000001,10.0775,True,10.97,1.6408386508659956,True,56.345067346357865,10.928330902651274,6.560833934727448,19.663324838498923,2026-07-03,17.0,2026-07-22,4.0,True,2.233767062030669,328645000.0,14.07,23.35785358919687,9.960552268244571,10.55226824457594,10.642520466385509,0.0,False,False,False,False,True,100.0,True,16.1,腾讯前复权日K回退（成交额、换手率已提供）
37,002925,盈趣科技,C 制造业,7.0,1383,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）；换手率5.3-10.7%（-1分）,2026-07-28,22.36,21.294,21.927,True,26.55,-15.781544256120531,False,52.83876212418457,42.26906523016107,35.86948799693722,55.06821969660878,,,,,False,2.1511176337439735,666262300.0,3.98,167.4025879396985,-2.0586946999561984,4.511607533946567,1.9747343457837363,70.87378640776696,False,False,False,True,True,4.8543689320388985,False,26.55,腾讯前复权日K回退（成交额、换手率已提供）
38,002498,汉缆股份,C 制造业,7.0,999,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；换手率5.3-10.7%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）；涨幅-2.7-10.1%（-1分）,2026-07-28,6.54,6.284000000000001,6.0375,True,7.13,-8.274894810659186,False,51.969642498696764,19.88506890915095,13.81006882642761,32.03506907459763,2026-07-23,3.0,2026-07-21,5.0,True,2.073023005656554,1685554800.0,7.68,219.47328125,-7.887323943661961,9.43661971830986,8.322981366459633,44.77611940298505,True,False,False,False,True,22.388059701492594,False,11.66,腾讯前复权日K回退（成交额、换手率已提供）
39,002153,石基信息,I 信息技术,7.0,674,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）；换手率5.3-10.7%（-1分）,2026-07-28,7.99,7.63,7.548,True,7.95,0.5031446540880508,True,56.31952689709619,18.970336678136366,16.204079340289027,24.502851353831048,2026-07-01,19.0,,,False,1.9964916697459303,385564700.0,3.07,125.59110749185669,5.687830687830697,7.275132275132274,5.855855855855858,5.45454545454534,False,False,False,False,False,94.54545454545466,True,10.74,腾讯前复权日K回退（成交额、换手率已提供）
