评分排名,股票代码,股票名称,所属行业,得分,序号,满足条件,未满足条件（扣分项）,数据日期,收盘价,MA5,MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",最近MACD金叉日期,最近MACD金叉距今交易日数,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,量比,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线,收盘日内位置（%）,收盘位于日内高位,60日最高价,数据来源
11,000721,西安饮食,H 住宿餐饮,8.5,237,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；日成交额≥1亿元；涨幅-2.7-10.1%",换手率5.3-10.7%（-1分）,2026-07-29,6.19,5.908,5.726999999999999,True,6.28,-1.433121019108278,False,59.425613454105665,21.076325933753928,16.681171167994773,29.86663546527224,2026-07-03,18.0,2026-07-27,2.0,True,1.837545261623253,134415600.0,4.21,31.927695961995248,0.978792822185981,3.5889070146818884,8.084511960887045,49.9999999999998,False,False,False,True,False,50.0000000000002,False,7.67,腾讯前复权日K回退（成交额、换手率已提供）
12,000995,皇台酒业,C 制造业,8.5,409,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）,2026-07-29,10.15,9.716,9.7065,True,10.44,-2.7777777777777697,False,51.49519954950953,13.636859098393275,10.321610281196703,20.26735673278642,2026-07-02,19.0,2026-07-27,2.0,True,1.544629862766632,174858800.0,9.75,17.934235897435897,0.4950495049504955,3.6633663366336555,4.569103178282596,32.43243243243229,False,False,False,True,False,67.5675675675677,False,15.5,腾讯前复权日K回退（成交额、换手率已提供）
13,000639,ST西王,C 制造业,8.5,187,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）,2026-07-29,1.56,1.446,1.4135,True,1.68,-7.142857142857137,False,57.36807522181385,20.12255977603316,18.475699419814855,23.416280488469774,2026-07-02,19.0,2026-07-28,1.0,True,1.533395199007201,137576700.0,8.22,16.736824817518247,3.31125827814569,10.596026490066219,10.364343827378853,43.74999999999992,False,False,False,False,False,56.25000000000008,False,2.03,腾讯前复权日K回退（成交额、换手率已提供）
14,000014,沙河股份,K 房地产,8.5,10,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）,2026-07-29,9.99,9.346,9.1725,True,10.12,-1.2845849802371445,False,57.45352481211403,15.642297868883348,11.057589390821702,24.811714825006643,2026-07-02,19.0,2026-07-27,2.0,True,1.4770816269876774,128463700.00000001,5.32,24.14731203007519,3.2024793388429895,6.095041322314048,8.91251022076861,35.5932203389829,False,False,False,True,False,64.4067796610171,False,13.4,腾讯前复权日K回退（成交额、换手率已提供）
15,002251,步步高,F 批发零售,8.5,770,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）,2026-07-29,3.7,3.5599999999999996,3.492,True,3.83,-3.394255874673626,False,53.69222945585167,16.186354259318033,12.887483608264612,22.784095561424873,2026-07-14,11.0,2026-07-27,2.0,True,1.3292265530988154,467422000.0,5.84,80.03801369863014,1.9283746556473913,4.1322314049586755,5.956471935853385,53.33333333333312,False,False,False,True,False,46.666666666666885,False,5.2,腾讯前复权日K回退（成交额、换手率已提供）
16,002104,恒宝股份,C 制造业,8.5,629,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）,2026-07-29,10.08,9.628,9.680499999999999,True,10.9,-7.522935779816516,False,50.35319050481584,10.176563672122805,6.776450170646679,16.97679067507506,2026-07-21,6.0,2026-07-27,2.0,True,1.1310099675630105,440438300.0,7.34,60.00521798365123,0.9009009009008917,4.104104104104105,4.126852951810356,26.82926829268278,False,False,False,False,False,73.17073170731722,True,15.62,腾讯前复权日K回退（成交额、换手率已提供）
17,002780,三夫户外,F 批发零售,8.5,1253,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）,2026-07-29,12.73,12.33,12.501,True,13.78,-7.619738751814216,False,50.73272963521382,19.067402390918748,15.844440264287575,25.513326644181095,2026-07-28,1.0,2026-07-27,2.0,True,1.0064051412123456,108311400.0,6.49,16.688967642526965,1.031746031746028,4.920634920634914,1.83185345172387,62.9032258064515,False,False,False,True,False,37.096774193548505,False,17.42,腾讯前复权日K回退（成交额、换手率已提供）
18,002702,海欣食品,C 制造业,8.0,1187,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）,2026-07-29,4.49,4.262,4.3795,True,4.67,-3.8543897216274026,False,50.19464625628916,15.650832565332697,11.613474191317886,23.72554931336232,2026-07-27,2.0,2026-07-23,4.0,True,2.817850244777453,194595400.0,9.46,20.570338266384777,5.152224824355978,7.025761124121777,2.5231190775202657,36.6666666666665,False,False,False,False,False,63.3333333333335,False,6.2,腾讯前复权日K回退（成交额、换手率已提供）
19,002195,岩山科技,I 信息技术,8.0,716,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）,2026-07-29,6.69,6.331999999999999,6.165000000000001,True,6.83,-2.0497803806734947,False,55.26399399509491,17.260820858399818,11.304547218098326,29.1733681390028,2026-07-21,6.0,2026-07-21,6.0,True,2.5500018870005983,3302290300.0000005,8.76,376.9737785388129,-2.0497803806734938,6.881405563689615,8.51581508515814,0.0,False,False,False,False,True,27.659574468085236,False,9.21,腾讯前复权日K回退（成交额、换手率已提供）
20,002642,荣联科技,I 信息技术,8.0,1131,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）,2026-07-29,7.25,6.890000000000001,6.8515,True,7.62,-4.855643044619424,False,54.56634961697084,30.099609223860018,28.1922235822675,33.91438050704506,2026-07-06,17.0,,,False,2.1722774981789286,387558399.99999994,7.93,48.87243379571248,-0.13774104683195176,7.5757575757575735,5.816244617966873,1.81818181818178,False,False,False,False,True,9.090909090909062,False,9.59,腾讯前复权日K回退（成交额、换手率已提供）
21,000690,宝新能源,D 水电煤气,8.0,213,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）,2026-07-29,5.09,4.93,4.7284999999999995,True,5.04,0.9920634920634885,True,58.05701880737353,29.175384730580948,25.932235168311973,35.6616838551189,2026-07-15,10.0,2026-07-17,8.0,True,2.016672359972272,796457899.9999999,7.23,110.16015214384507,4.948453608247427,11.546391752577332,7.645130591096551,41.07142857142861,False,False,False,False,False,58.92857142857139,False,6.4,腾讯前复权日K回退（成交额、换手率已提供）
22,002611,东方精工,C 制造业,8.0,1103,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）,2026-07-29,15.94,14.908000000000001,15.75,True,18.39,-13.322457857531273,False,50.223425946074315,23.232573809085626,16.872270923345283,35.953179580566314,,,2026-07-23,4.0,True,1.9465699906728693,850433200.0000001,5.42,156.9064944649447,5.353602115003286,8.526107072042294,1.2063492063492032,25.581395348837233,True,False,False,True,False,74.41860465116277,True,20.77,腾讯前复权日K回退（成交额、换手率已提供）
23,002607,中公教育,P 教育,8.0,1100,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；放量（量比1.8-3.8）；日成交额≥1亿元；换手率5.3-10.7%；涨幅-2.7-10.1%",KDJ金叉距今1-3个交易日且状态良好（-1.5分）,2026-07-29,2.08,1.866,1.886,True,2.29,-9.170305676855893,False,59.413830510827715,20.382151671979006,12.864830010722343,35.416794994492335,2026-07-23,4.0,2026-07-23,4.0,True,1.8398826184364057,615829700.0,5.44,113.20398897058823,10.052910052910068,7.936507936507945,10.286320254506903,0.0,False,False,False,False,True,100.0,True,2.79,腾讯前复权日K回退（成交额、换手率已提供）
24,002286,保龄宝,C 制造业,7.5,802,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,8.15,7.5120000000000005,7.877,True,8.82,-7.596371882086167,False,52.619519147111774,13.761928592674503,7.9769294094828735,25.33192695905776,,,2026-07-28,1.0,True,3.852185623843627,146849400.0,4.97,29.547162977867202,9.986504723346833,8.771929824561408,3.4657864669290412,0.0,False,False,False,False,True,100.0,True,10.43,腾讯前复权日K回退（成交额、换手率已提供）
25,000909,*ST数源,K 房地产,7.5,351,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；涨幅-2.7-10.1%",日成交额≥1亿元（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,4.38,4.068,4.0925,True,4.67,-6.209850107066382,False,57.23192845516307,20.558307501942366,15.93952766828042,29.79586716926626,2026-07-28,1.0,2026-07-27,2.0,True,3.5305140984135086,71674200.0,3.6,19.9095,-1.3513513513513598,12.612612612612603,7.025045815516179,66.07142857142864,False,False,False,False,True,17.857142857142804,False,5.36,腾讯前复权日K回退（成交额、换手率已提供）
26,001318,阳光乳业,C 制造业,7.5,484,站上5日线；站上20日线；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；日成交额≥1亿元；涨幅-2.7-10.1%,"RSI区间[48.8, 59.7]（-1分）；换手率5.3-10.7%（-1分）",2026-07-29,11.1,10.062000000000001,10.1785,True,11.08,0.18050541516245103,True,61.94129231758891,17.350011141770306,10.463855729302955,31.122321966705005,2026-07-28,1.0,2026-07-28,1.0,True,3.472231350640815,125666299.99999999,4.11,30.575742092457414,10.009910802775025,9.811694747274531,9.053396865942918,0.0,False,False,False,False,True,100.0,True,13.34,腾讯前复权日K回退（成交额、换手率已提供）
27,002732,燕塘乳业,C 制造业,7.5,1213,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；涨幅-2.7-10.1%",日成交额≥1亿元（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,13.07,12.512,12.6935,True,13.63,-4.1085840058694085,False,52.689666904096015,11.29297263058408,8.362377157673869,17.1541635764045,2026-07-03,18.0,2026-07-28,1.0,True,3.2237738012757724,71082300.0,3.45,20.603565217391303,3.8950715421303572,6.438791732909384,2.9660850041359756,39.506172839506185,False,False,False,False,False,60.493827160493815,False,16.52,腾讯前复权日K回退（成交额、换手率已提供）
28,002572,索菲亚,C 制造业,7.5,1066,站上5日线；站上20日线；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；日成交额≥1亿元；涨幅-2.7-10.1%,"RSI区间[48.8, 59.7]（-1分）；换手率5.3-10.7%（-1分）",2026-07-29,8.62,8.122,7.95,True,8.49,1.5312131919905654,True,60.602565979452926,18.921681959687447,15.853056830104038,25.058932218854267,2026-07-01,20.0,2026-07-28,1.0,True,2.6867932148626816,226230900.0,4.04,55.99774752475248,6.027060270602691,7.626076260762598,8.427672955974831,20.967741935484025,False,False,False,False,False,79.03225806451599,True,11.78,腾讯前复权日K回退（成交额、换手率已提供）
29,002597,金禾实业,C 制造业,7.5,1091,站上5日线；站上20日线；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；日成交额≥1亿元；涨幅-2.7-10.1%,"RSI区间[48.8, 59.7]（-1分）；换手率5.3-10.7%（-1分）",2026-07-29,21.54,19.592,19.7745,True,21.4,0.6542056074766383,True,60.288808223391335,24.876805622045694,16.410744265791084,41.80892833455491,,,2026-07-28,1.0,True,2.617095168680926,376755199.99999994,3.18,118.47647798742136,10.010214504596537,10.163432073544426,8.928165061063488,0.0,False,False,False,False,True,100.0,True,24.74,腾讯前复权日K回退（成交额、换手率已提供）
30,001323,慕思股份,C 制造业,7.5,487,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；涨幅-2.7-10.1%",日成交额≥1亿元（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,17.17,15.860000000000003,16.2,True,17.02,0.8813160987074156,True,55.5152856326093,10.336540783681171,6.438384518915316,18.132853313212877,2026-07-03,18.0,2026-07-28,1.0,True,2.149988515427609,92565500.0,1.8,51.42527777777778,9.993593850096104,9.545163356822563,5.987654320987669,0.0,False,False,False,True,True,100.0,True,23.87,腾讯前复权日K回退（成交额、换手率已提供）
31,002659,凯文教育,P 教育,7.5,1148,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；放量（量比1.8-3.8）；涨幅-2.7-10.1%",日成交额≥1亿元（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,4.15,3.976,3.9189999999999996,True,4.27,-2.8103044496486937,False,57.32166519382311,20.540559384373605,16.39534697674138,28.830984199638053,2026-07-01,20.0,2026-07-27,2.0,True,1.8042564172171898,99909800.0,4.04,24.730148514851486,4.010025062656641,4.511278195488737,5.894360806328165,44.444444444444336,False,False,False,False,False,55.55555555555567,False,5.45,腾讯前复权日K回退（成交额、换手率已提供）
32,002627,三峡旅游,N 公共环保,7.5,1116,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,6.13,5.888,5.7915,True,6.25,-1.9200000000000015,False,55.908562165559125,14.222985133077813,10.608451615469237,21.452052168294966,2026-07-06,17.0,2026-07-27,2.0,True,1.7986923700864474,153471300.0,3.56,43.10991573033708,1.82724252491695,4.318936877076424,5.844772511439174,57.69230769230768,False,False,False,True,False,42.30769230769232,False,7.65,腾讯前复权日K回退（成交额、换手率已提供）
33,002099,海翔药业,C 制造业,7.5,624,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,5.47,5.208,5.211,True,5.6,-2.32142857142857,False,56.991931843107245,13.790470172026545,10.407113656236552,20.55718320360653,2026-07-27,2.0,2026-07-27,2.0,True,1.6546974638772471,166324700.0,1.9,87.53931578947369,4.789272030651337,6.704980842911872,4.970255229322576,22.8571428571429,False,False,False,False,False,77.1428571428571,True,6.55,腾讯前复权日K回退（成交额、换手率已提供）
34,002054,德美化工,C 制造业,7.5,583,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,6.9,6.636,6.7715000000000005,True,7.18,-3.8997214484679574,False,50.11692277577322,10.388774714497659,7.800049282968367,15.566225577556244,2026-07-09,14.0,2026-07-28,1.0,True,1.6128149454106664,121195700.0,4.65,26.06359139784946,5.022831050228316,4.261796042617965,1.8976593073912695,0.0,True,False,False,False,False,100.0,True,8.93,腾讯前复权日K回退（成交额、换手率已提供）
35,000564,供销大集,F 批发零售,7.5,139,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,1.4,1.3599999999999999,1.348,True,1.43,-2.0979020979020997,False,51.552690117661776,9.595799387636221,7.902021699934579,12.983354763039507,2026-07-03,18.0,2026-07-28,1.0,True,1.6038306988795639,426999300.0,2.02,211.3857920792079,2.941176470588225,3.676470588235281,3.8575667655786217,40.00000000000018,False,False,False,False,False,59.99999999999982,False,1.89,腾讯前复权日K回退（成交额、换手率已提供）
36,002146,荣盛发展,K 房地产,7.5,668,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,1.11,1.092,1.0930000000000002,True,1.17,-5.128205128205114,False,48.84520670452366,17.922692364495678,15.951345816230587,21.865385461025863,2026-07-10,13.0,2026-07-27,2.0,True,1.576659402275689,127483900.0,2.94,43.361870748299324,1.8348623853211121,3.6697247706422047,1.555352241537045,25.0,False,False,False,True,False,75.0,True,1.4,腾讯前复权日K回退（成交额、换手率已提供）
37,002148,北纬科技,I 信息技术,7.5,669,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,6.17,5.930000000000001,6.1115,True,7.14,-13.585434173669464,False,50.83983638070239,16.553676692710493,13.936721679725215,21.787586718681045,2026-07-28,1.0,2026-07-28,1.0,True,1.5254092337753502,135841700.0,4.94,27.49831983805668,3.005008347245397,3.6727879799666066,0.9572118137936603,0.0,False,False,False,False,False,100.0,True,8.35,腾讯前复权日K回退（成交额、换手率已提供）
38,000009,中国宝安,J 金融业,7.5,6,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,6.5,6.272,6.1975,True,6.52,-0.3067484662576622,False,54.188121170505795,10.996219570902221,8.110058270864155,16.768542170978357,2026-07-03,18.0,2026-07-27,2.0,True,1.496038914994934,234132800.0,1.41,166.05163120567377,3.338632750397452,5.246422893481719,4.881000403388467,27.272727272727227,False,False,False,False,False,72.72727272727278,True,9.01,腾讯前复权日K回退（成交额、换手率已提供）
39,002400,省广集团,L 商务服务,7.5,910,"站上5日线；站上20日线；RSI区间[48.8, 59.7]；MACD多头；KDJ金叉距今1-3个交易日且状态良好；日成交额≥1亿元；涨幅-2.7-10.1%",放量（量比1.8-3.8）（-1分）；换手率5.3-10.7%（-1分）,2026-07-29,6.32,6.072,6.0095,True,6.84,-7.602339181286544,False,50.88648930580951,11.644088312108792,9.19867675107588,16.534911434174617,2026-07-10,13.0,2026-07-27,2.0,True,1.4516495510310692,546478100.0,5.05,108.21348514851486,3.267973856209161,3.4313725490196076,5.1668192029287,14.285714285713983,False,False,False,False,False,85.71428571428602,True,9.88,腾讯前复权日K回退（成交额、换手率已提供）
